uid,tweet,lemmatization,pos_tags,sentiment_score,sentiment_label
6056,es shak pti hakumat opposit siraf corrupt leader bachane lie bhonkte mulk lie,e shak pti hakumat opposit siraf corrupt leader bachane lie bhonkte mulk lie,es/NN shak/NN pti/NN hakumat/NN opposit/NN siraf/NN corrupt/JJ leader/NN bachane/NN lie/NN bhonkte/NN mulk/NN lie/NN,-1.0,negative
20984,bsnlcorpor my complain network issu mere area g network chala jate co,bsnlcorpor my complain network issu mere area g network chala jate co,bsnlcorpor/VB my/PRP$ complain/NN network/NN issu/NN mere/JJ area/NN g/NN network/NN chala/NN jate/NN co/NN,1.0,positive
25856,rt myeongddo aww bby ÿ ˜ ­ ÿ ’ – ÿ ’ – i love u so much dm alway open ÿ ˜ ‰,rt myeongddo aww bby ÿ ˜ ­ ÿ ’ – ÿ ’ – i love u so much dm alway open ÿ ˜ ‰,rt/NN myeongddo/NN aww/NN bby/NN ÿ/NNP ˜/NNP ­/NNP ÿ/NNP ’/NNP –/NNP ÿ/NNP ’/NNP –/NNP i/NN love/VBP u/RB so/RB much/JJ dm/NN alway/RB open/JJ ÿ/NNP ˜/NNP ‰/NN,1.0,positive
8240,hamidmirpak sir leav maza nae ha pakistan kici b media journalist ka yahn koe bolta e nae,hamidmirpak sir leav maza nae ha pakistan kici b medium journalist ka yahn koe bolta e nae,hamidmirpak/NN sir/NN leav/NN maza/NN nae/JJ ha/NN pakistan/NN kici/NN b/NN media/NNS journalist/NN ka/NN yahn/NN koe/NN bolta/NN e/NN nae/NN,0.0,neutral
21721,today big festiv bharath ma beta pure viswa raaj sabke dil sirf naam modiji bharath matha jai,today big festiv bharath ma beta pure viswa raaj sabke dil sirf naam modiji bharath matha jai,today/NN big/JJ festiv/NN bharath/NN ma/NN beta/NN pure/NN viswa/NN raaj/NN sabke/NN dil/NN sirf/NN naam/JJ modiji/NN bharath/NN matha/NN jai/NN,1.0,positive
27783,rt faysalquraishi aaj sheri thank farhanqis love meet kamranjillani adnanjillani irfanmw adilmurad nomanmaso,rt faysalquraishi aaj sheri thank farhanqis love meet kamranjillani adnanjillani irfanmw adilmurad nomanmaso,rt/NN faysalquraishi/NN aaj/NN sheri/NN thank/NN farhanqis/NN love/VBP meet/NN kamranjillani/JJ adnanjillani/NN irfanmw/NN adilmurad/NN nomanmaso/NN,1.0,positive
19625,what awesom end epic drama ranjharanjhakardi we miss iamimranashraf bhola scre,what awesom end epic drama ranjharanjhakardi we miss iamimranashraf bhola scre,what/WP awesom/VBD end/NN epic/NN drama/NN ranjharanjhakardi/NN we/PRP miss/VBP iamimranashraf/JJ bhola/NN scre/NN,0.0,neutral
35006,hiii made acc khh krnb mutual love sik dpr live crush heiz offonoff ju like follow hehe,hiii make acc khh krnb mutual love sik dpr live crush heiz offonoff ju like follow hehe,hiii/NN made/VBD acc/JJ khh/NNS krnb/VBP mutual/JJ love/NN sik/NN dpr/NN live/JJ crush/NN heiz/NN offonoff/IN ju/NN like/IN follow/JJ hehe/NN,1.0,positive
17660,rt mehraj ali k humamalik zakirkhan imrankhanpti present aapki deklo shameless beggar india fastest grow â major â,rt mehraj ali k humamalik zakirkhan imrankhanpti present aapki deklo shameless beggar india fast grow â major â,rt/NN mehraj/NN ali/NN k/NN humamalik/NN zakirkhan/NN imrankhanpti/JJ present/JJ aapki/NN deklo/NN shameless/NN beggar/IN india/JJ fastest/JJS grow/NN â/NN major/JJ â/NN,1.0,positive
23605,rt iamforfun bej vikash j deepakj riturathaur vandema he said bjp ppl r hindu even v r hindus but polit,rt iamforfun bej vikash j deepakj riturathaur vandema he say bjp ppl r hindu even v r hindu but polit,rt/NN iamforfun/NN bej/NN vikash/NN j/NN deepakj/NN riturathaur/NN vandema/NN he/PRP said/VBD bjp/NN ppl/NN r/NN hindu/VBD even/RB v/JJ r/NN hindus/NN but/CC polit/NN,0.0,neutral
17224,zorawar danvir chauhan hindi rajbhasha rashtrabhasa kripya wi padhai,zorawar danvir chauhan hindi rajbhasha rashtrabhasa kripya wi padhai,zorawar/NN danvir/NN chauhan/NN hindi/NN rajbhasha/NN rashtrabhasa/NN kripya/NN wi/NN padhai/NN,0.0,neutral
23874,fatiii nhi yaar tw year walo bhe khatam gye thi,fatiii nhi yaar tw year walo bhe khatam gye thi,fatiii/NN nhi/NN yaar/NN tw/JJ year/NN walo/NN bhe/NN khatam/NN gye/NN thi/NN,1.0,positive
11284,rssurjewala incindia woh sore loser pyaar baant swear,rssurjewala incindia woh sore loser pyaar baant swear,rssurjewala/NN incindia/NN woh/NN sore/VBD loser/JJR pyaar/NN baant/NN swear/NN,0.0,neutral
22701,jojojoheeley old ben kay philmoorhouse mrjamesob so abl evid claim but ™ you made,jojojoheeley old ben kay philmoorhouse mrjamesob so abl evid claim but ™ you make,jojojoheeley/NN old/JJ ben/NN kay/NN philmoorhouse/NN mrjamesob/NN so/RB abl/JJ evid/JJ claim/NN but/CC ™/NNP you/PRP made/VBD,0.0,neutral
25926,aidilalhafiyz i sorry rude no i sorry it fault hehe i love i love ï  beautiful,aidilalhafiyz i sorry rude no i sorry it fault hehe i love i love ï  beautiful,aidilalhafiyz/NN i/NN sorry/VBP rude/VBP no/DT i/NN sorry/VBP it/PRP fault/VBZ hehe/NN i/NN love/VBP i/NN love/VBP ï/NN /NN beautiful/NN,1.0,positive
11652,eid mubarak mauke unik bazar aapke dhamekedaar offers karein rs khareedari,eid mubarak mauke unik bazar aapke dhamekedaar offer karein r khareedari,eid/NN mubarak/NN mauke/NN unik/JJ bazar/NN aapke/NN dhamekedaar/NN offers/NNS karein/VBP rs/NN khareedari/NN,1.0,positive
9458,iamsaratsrk bomanirani hny ki announc hogyi humka gola rehna nikal jaounga gola,iamsaratsrk bomanirani hny ki announc hogyi humka gola rehna nikal jaounga gola,iamsaratsrk/NN bomanirani/NN hny/NN ki/NN announc/NN hogyi/NN humka/NN gola/NN rehna/NN nikal/JJ jaounga/NN gola/NN,-1.0,negative
11081,apke rishte boht khaas hoty phr apki life rahi nah rhy apke dil hamesha rehty,apke rishte boht khaas hoty phr apki life rahi nah rhy apke dil hamesha rehty,apke/NN rishte/NN boht/NN khaas/NN hoty/NN phr/NN apki/JJ life/NN rahi/NN nah/JJ rhy/NN apke/NN dil/NN hamesha/NN rehty/NN,-1.0,negative
7285,bhimarmychief sir bhim armi join chahata m pleas help from mp ÿ ™  ÿ ™  jay bhim jay bharat,bhimarmychief sir bhim armi join chahata m plea help from mp ÿ ™  ÿ ™  jay bhim jay bharat,bhimarmychief/NN sir/NN bhim/NN armi/NN join/NN chahata/NNS m/VBP pleas/NNS help/VBP from/IN mp/NN ÿ/NNP ™/NNP /NNP ÿ/NNP ™/NNP /NNP jay/NN bhim/NN jay/NN bharat/NN,1.0,positive
2764,rkive shawn not liza haaru legit desi rotten egg timelin last niggt with chutiya chutiya everywher,rkive shawn not liza haaru legit desi rotten egg timelin last niggt with chutiya chutiya everywher,rkive/JJ shawn/NN not/RB liza/JJ haaru/NN legit/NN desi/NN rotten/VBP egg/NN timelin/NN last/JJ niggt/NN with/IN chutiya/JJ chutiya/NN everywher/NN,-1.0,negative
40419,lkopolic akhileshthakurs ye fasism phla stape target hehe ensan bnaya eshwar ldo mro,lkopolic akhileshthakurs ye fasism phla stape target hehe ensan bnaya eshwar ldo mro,lkopolic/JJ akhileshthakurs/NNS ye/VBP fasism/NN phla/NN stape/NN target/NN hehe/JJ ensan/JJ bnaya/NN eshwar/JJ ldo/NN mro/NN,-1.0,negative
44227,rt mylondi ÿž ¶ wev got beatast prize grab ÿž wev team friend vimto give chanc win pa,rt mylondi ÿž ¶ wev get beatast prize grab ÿž wev team friend vimto give chanc win pa,rt/NN mylondi/NN ÿž/NNP ¶/NNP wev/NN got/VBD beatast/JJ prize/NN grab/NN ÿž/NNP wev/NN team/NN friend/NN vimto/NN give/VBP chanc/NN win/NN pa/NN,1.0,positive
21965,rt pradipkjain amitsharma doubl attack modi rahul mila ho khela,rt pradipkjain amitsharma doubl attack modi rahul mila ho khela,rt/NN pradipkjain/NN amitsharma/JJ doubl/NN attack/NN modi/NN rahul/NN mila/NN ho/NN khela/NN,1.0,positive
25875,redfire chutiya chuse aam fan ÿ ˜ disast saala khel leta ladkiyon phir,redfire chutiya chuse aam fan ÿ ˜ disast saala khel leta ladkiyon phir,redfire/NN chutiya/NN chuse/NN aam/NN fan/NN ÿ/NNP ˜/NNP disast/NN saala/NN khel/NN leta/NN ladkiyon/NN phir/NN,-1.0,negative
21921,kavita sharma congress kuj v krle fayda jo hindutva teer bjp chlaya hjab todd nik,kavita sharma congress kuj v krle fayda jo hindutva teer bjp chlaya hjab todd nik,kavita/NNS sharma/VBD congress/JJ kuj/FW v/FW krle/FW fayda/NN jo/NN hindutva/NN teer/NN bjp/NN chlaya/NN hjab/NN todd/NN nik/NN,-1.0,negative
18535,hatefreebharat om meena nkt mukeshsharmamla election commission haram khor sabh vote usko bech pai,hatefreebharat om meena nkt mukeshsharmamla election commission haram khor sabh vote usko bech pai,hatefreebharat/NN om/MD meena/VB nkt/JJ mukeshsharmamla/NN election/NN commission/NN haram/NN khor/NN sabh/JJ vote/NN usko/JJ bech/NN pai/NN,-1.0,negative
5278,sab free dete sir bheekh maang jeeyege,sab free dete sir bheekh maang jeeyege,sab/JJ free/JJ dete/NN sir/NN bheekh/NN maang/NN jeeyege/NN,1.0,positive
10444,saad durrani omar quraishi pti walon problem ha wo mehngai b defend kar rahi hine haha,saad durrani omar quraishi pti walon problem ha wo mehngai b defend kar rahi hine haha,saad/NN durrani/NN omar/NN quraishi/NN pti/NN walon/NN problem/NN ha/NN wo/MD mehngai/VB b/JJ defend/NN kar/NN rahi/NN hine/NN haha/NN,0.0,neutral
43225,visva kumar great leader know great human like perform ÿ ˜ „ ÿ ˜ „ ÿž,visva kumar great leader know great human like perform ÿ ˜ „ ÿ ˜ „ ÿž,visva/NN kumar/NN great/JJ leader/NN know/VBP great/JJ human/JJ like/IN perform/NN ÿ/NNP ˜/NNP „/NNP ÿ/NNP ˜/NNP „/NNP ÿž/NN,1.0,positive
28263,dalitsamajindia thewirehindi rss k thee isliye kyuki veerta kaam kartey,dalitsamajindia thewirehindi r k thee isliye kyuki veerta kaam kartey,dalitsamajindia/NN thewirehindi/NN rss/NN k/NN thee/NN isliye/NN kyuki/NN veerta/NN kaam/NN kartey/NN,0.0,neutral
37439,thank apka new india banane koti koti pradam apko,thank apka new india banane koti koti pradam apko,thank/NN apka/VBD new/JJ india/JJ banane/NN koti/NN koti/NN pradam/NN apko/NN,1.0,positive
1500,rt dretekdem one thing i ™ realiz ™ forc nobodi see bigger see got nobodi els imma ju,rt dretekdem one thing i ™ realiz ™ forc nobodi see big see get nobodi el imma ju,rt/NN dretekdem/VBZ one/CD thing/NN i/NN ™/VBP realiz/NN ™/NNP forc/NN nobodi/NN see/VBP bigger/JJR see/VB got/VBD nobodi/JJ els/NNS imma/VBP ju/NN,0.0,neutral
27390,shashitharoor tu gulam gulam rahega murkha bevkuf desh drohi pappu khan mutre pakistan ja maderchd,shashitharoor tu gulam gulam rahega murkha bevkuf desh drohi pappu khan mutre pakistan ja maderchd,shashitharoor/JJ tu/NN gulam/NN gulam/NN rahega/NN murkha/NN bevkuf/NN desh/JJ drohi/NN pappu/NN khan/NNP mutre/VBZ pakistan/JJ ja/NN maderchd/NN,-1.0,negative
5166,rt redribbonmusik zindagi lamha khushi dosti yaara dedic special song besti sung legendar,rt redribbonmusik zindagi lamha khushi dosti yaara dedic special song besti sung legendar,rt/NN redribbonmusik/NN zindagi/NN lamha/NN khushi/NN dosti/NN yaara/NN dedic/JJ special/JJ song/NN besti/NN sung/NN legendar/NN,1.0,positive
17,shabazgil shukar pathan nae warna ptm nay pr b wae dramay krnay thay in harkato waja jal,shabazgil shukar pathan nae warna ptm nay pr b wae dramay krnay thay in harkato waja jal,shabazgil/NN shukar/NN pathan/NN nae/JJ warna/NN ptm/NN nay/NN pr/NN b/NN wae/NN dramay/NN krnay/NN thay/NN in/IN harkato/NN waja/NN jal/NN,-1.0,negative
17475,rubikaliyaquat ek dum tv news jariye naam kaam paisa ab boycott natak joker saale,rubikaliyaquat ek dum tv news jariye naam kaam paisa ab boycott natak joker saale,rubikaliyaquat/NN ek/NN dum/NN tv/NN news/NN jariye/NN naam/NN kaam/NN paisa/NN ab/NN boycott/NN natak/JJ joker/NN saale/NN,-1.0,negative
24131,nehasinghjazz fauj gener free hand par limit aage politician ki responsibil,nehasinghjazz fauj gener free hand par limit aage politician ki responsibil,nehasinghjazz/NN fauj/NN gener/NN free/JJ hand/NN par/NN limit/NN aage/NN politician/JJ ki/NN responsibil/NN,0.0,neutral
14972,jaisal amit jatinnigam aslam bandvi thesamirabbas narendramodi bhai janta karayi w,jaisal amit jatinnigam aslam bandvi thesamirabbas narendramodi bhai janta karayi w,jaisal/NN amit/NN jatinnigam/NN aslam/NN bandvi/NN thesamirabbas/NN narendramodi/JJ bhai/NN janta/NN karayi/NN w/NN,1.0,positive
42421,syedakazmi waseembadami congrat asia subha apka nam nahe lia retweet de dia ÿ — ÿ — ÿ — ÿ ˜ ˜ ÿ ˜ ,syedakazmi waseembadami congrat asia subha apka nam nahe lia retweet de dia ÿ — ÿ — ÿ — ÿ ˜ ˜ ÿ ˜ ,syedakazmi/NN waseembadami/NN congrat/NN asia/NN subha/NN apka/NN nam/JJ nahe/NN lia/JJ retweet/NN de/IN dia/FW ÿ/NNP —/NNP ÿ/NNP —/NNP ÿ/NNP —/NNP ÿ/NNP ˜/NNP ˜/NNP ÿ/NNP ˜/NNP /NN,1.0,positive
26724,abpnewshindi rahulgandhi incindia rahul gandhi sandesh desh parti presid ko power nahi,abpnewshindi rahulgandhi incindia rahul gandhi sandesh desh parti presid ko power nahi,abpnewshindi/NN rahulgandhi/NN incindia/NN rahul/NN gandhi/NN sandesh/JJ desh/NN parti/NN presid/NN ko/NN power/NN nahi/NN,0.0,neutral
37891,modiji mota bhai run banate puri pakistan ki team chutiyo world cup jeetna,modiji mota bhai run banate puri pakistan ki team chutiyo world cup jeetna,modiji/NN mota/NN bhai/NN run/VB banate/NN puri/NN pakistan/NN ki/NN team/NN chutiyo/NN world/NN cup/NN jeetna/NN,1.0,positive
11377,aise seedhe muunh arun bada potato sad we boycott divya amanna,aise seedhe muunh arun bada potato sad we boycott divya amanna,aise/NN seedhe/NN muunh/NN arun/IN bada/NN potato/NN sad/NN we/PRP boycott/VBP divya/JJ amanna/NN,0.0,neutral
20601,rt indivisiblechi action needed the rha heard senat public health committe tomorrow am pleas fill,rt indivisiblechi action need the rha heard senat public health committe tomorrow be plea fill,rt/NN indivisiblechi/JJ action/NN needed/VBD the/DT rha/NN heard/NN senat/VBZ public/JJ health/NN committe/NN tomorrow/NN am/VBP pleas/NNS fill/NN,1.0,positive
7232,rt radha singh gussa h bura hoo par sachai gussa niklwaata h right wrong shalin,rt radha singh gussa h bura hoo par sachai gussa niklwaata h right wrong shalin,rt/NN radha/NN singh/NN gussa/NN h/NN bura/NN hoo/NN par/NN sachai/NN gussa/NN niklwaata/NN h/NN right/RB wrong/JJ shalin/NN,1.0,positive
30579,kutch nahi dekha toh kuch nahi dekha follow sampoorna follow us on facebook,kutch nahi dekha toh kuch nahi dekha follow sampoorna follow u on facebook,kutch/NN nahi/NN dekha/NN toh/NN kuch/JJ nahi/JJ dekha/NN follow/VBP sampoorna/NN follow/VBP us/PRP on/IN facebook/NN,0.0,neutral
9185,mjdawar nidaskhan such apka masla phatano name p syasat kr rahy chutye ghaddar insan,mjdawar nidaskhan such apka masla phatano name p syasat kr rahy chutye ghaddar insan,mjdawar/RB nidaskhan/NNS such/JJ apka/JJ masla/NN phatano/NN name/NN p/NN syasat/VBD kr/JJ rahy/NN chutye/NN ghaddar/NN insan/NN,0.0,neutral
1918,iamnarendranath kya media theka congress ko improv saal purani buddhi jarjar sadi g,iamnarendranath kya medium theka congress ko improv saal purani buddhi jarjar sadi g,iamnarendranath/NN kya/NN media/NNS theka/JJ congress/NN ko/VBD improv/JJ saal/NN purani/NN buddhi/NN jarjar/NN sadi/NN g/NN,0.0,neutral
4134,majorpoonia mamataoffici jai shri ram mark respect bhagwaan ram narendramodi,majorpoonia mamataoffici jai shri ram mark respect bhagwaan ram narendramodi,majorpoonia/NN mamataoffici/NN jai/NN shri/NN ram/NN mark/NN respect/NN bhagwaan/NN ram/NN narendramodi/NN,1.0,positive
15585,pmoindia narendramodi lots lot best best wish team modi sabka saath sabka vikas sabka,pmoindia narendramodi lot lot best best wish team modi sabka saath sabka vikas sabka,pmoindia/NN narendramodi/JJ lots/NNS lot/NN best/JJS best/JJS wish/JJ team/NN modi/NN sabka/VBD saath/JJ sabka/NN vikas/NN sabka/NN,1.0,positive
30146,iamsrkfanbig rahulverma iamsrk atlee dir pehle chalta pichle saal bollywood track check,iamsrkfanbig rahulverma iamsrk atlee dir pehle chalta pichle saal bollywood track check,iamsrkfanbig/NN rahulverma/NN iamsrk/NN atlee/NN dir/NN pehle/NN chalta/NN pichle/NN saal/NN bollywood/NN track/NN check/NN,1.0,positive
20936,rt bombaybasanti yearsofmrindia may hawa hawaii karte hain hum pyaar kaate nahi katte zindagi ki yahi reet classic superhero mo,rt bombaybasanti yearsofmrindia may hawa hawaii karte hain hum pyaar kaate nahi katte zindagi ki yahi reet classic superhero mo,rt/NN bombaybasanti/NNS yearsofmrindia/VBP may/MD hawa/VB hawaii/NN karte/NN hain/NN hum/NN pyaar/NN kaate/NN nahi/NN katte/NN zindagi/NNP ki/NNP yahi/NNP reet/NN classic/JJ superhero/NN mo/NN,0.0,neutral
20757,rt donitajos ramzan rush got asadowaisi turn traffic cop fateh darwaza ÿ ˜ „ we feel pain hyderabad cha,rt donitajos ramzan rush get asadowaisi turn traffic cop fateh darwaza ÿ ˜ „ we feel pain hyderabad cha,rt/NN donitajos/NN ramzan/NN rush/NN got/VBD asadowaisi/JJ turn/NN traffic/NN cop/NN fateh/NN darwaza/NN ÿ/NNP ˜/NNP „/NNP we/PRP feel/VBP pain/RB hyderabad/JJ cha/NN,0.0,neutral
4304,zindagi muslim samaj kutchh ldkiya pakke taur din e islam manti usko muslim lo,zindagi muslim samaj kutchh ldkiya pakke taur din e islam manti usko muslim lo,zindagi/NN muslim/NN samaj/NN kutchh/NN ldkiya/NN pakke/NN taur/NN din/NN e/NN islam/NN manti/NN usko/JJ muslim/NN lo/NN,1.0,positive
24009,gajendr sacchi debat bhagne congressi punjipati yonke ishare nachanewale media wa,gajendr sacchi debat bhagne congressi punjipati yonke ishare nachanewale medium wa,gajendr/NN sacchi/NN debat/NN bhagne/NN congressi/NN punjipati/NN yonke/NN ishare/NN nachanewale/JJ media/NNS wa/NN,0.0,neutral
10865,the daredevil shobhit pant andhbhakto sulgaane mazaa hijda baap modi b sahi,the daredevil shobhit pant andhbhakto sulgaane mazaa hijda baap modi b sahi,the/DT daredevil/NN shobhit/NN pant/JJ andhbhakto/NN sulgaane/NN mazaa/NN hijda/NN baap/NN modi/NN b/NN sahi/NN,0.0,neutral
11302,rt bhumika ghutan lagi paas jate rooth usey manaate azhar iqbal,rt bhumika ghutan lagi paas jate rooth usey manaate azhar iqbal,rt/NN bhumika/FW ghutan/NN lagi/NN paas/NN jate/NN rooth/NN usey/JJ manaate/NN azhar/NN iqbal/NN,-1.0,negative
12308,sonofmallah aabe got claim kuch kaya huaa tuzhe fayada ticket bech kar paisa,sonofmallah aabe get claim kuch kaya huaa tuzhe fayada ticket bech kar paisa,sonofmallah/NN aabe/NN got/VBD claim/JJ kuch/JJ kaya/NN huaa/NN tuzhe/NN fayada/NN ticket/NN bech/NN kar/NN paisa/NN,1.0,positive
13925,iamkira yadavakhilesh ab aacha posit comment dekhne mila hope acche din aa jain i miss day,iamkira yadavakhilesh ab aacha posit comment dekhne mila hope acche din aa jain i miss day,iamkira/NN yadavakhilesh/CC ab/NN aacha/VBP posit/JJ comment/NN dekhne/NN mila/FW hope/NN acche/NN din/NN aa/NN jain/NN i/JJ miss/VBP day/NN,1.0,positive
21861,naqvisahab best dua result tou dunia wi onke dar tou buss onh ataat chahye bulawa,naqvisahab best dua result tou dunia wi onke dar tou bus onh ataat chahye bulawa,naqvisahab/RB best/JJS dua/JJ result/NN tou/NN dunia/NN wi/NN onke/IN dar/NN tou/NN buss/NN onh/IN ataat/JJ chahye/NN bulawa/NN,0.0,neutral
23801,bta den plz intezar kr rhe rhe hn waseembadami,bta den plz intezar kr rhe rhe hn waseembadami,bta/NN den/NN plz/NN intezar/NN kr/NN rhe/NN rhe/NN hn/NN waseembadami/NN,1.0,positive
12919,gurmeetramrahim guru g give bless sewa simrn parmarth studi gd mrng papa g,gurmeetramrahim guru g give bless sewa simrn parmarth studi gd mrng papa g,gurmeetramrahim/NN guru/NN g/NN give/VBP bless/NN sewa/NN simrn/VBD parmarth/JJ studi/JJ gd/NN mrng/NN papa/NN g/NN,1.0,positive
32382,atulreellife bharat thefilm beingsalmankhan aliabbaszafar itsbhushankumar nikhilnamit jarur bhaijaan im excit,atulreellife bharat thefilm beingsalmankhan aliabbaszafar itsbhushankumar nikhilnamit jarur bhaijaan im excit,atulreellife/NN bharat/NN thefilm/NN beingsalmankhan/NN aliabbaszafar/VBP itsbhushankumar/JJ nikhilnamit/NN jarur/NN bhaijaan/NN im/NN excit/NN,0.0,neutral
9363,nikita mere taraf aapki mom ko janam diwas dher sari subhkamnaye ÿ ™ ,nikita mere taraf aapki mom ko janam diwas dher sari subhkamnaye ÿ ™ ,nikita/RB mere/JJ taraf/NN aapki/NN mom/NN ko/NN janam/NN diwas/VBZ dher/RB sari/JJ subhkamnaye/NN ÿ/NNP ™/NNP /NN,1.0,positive
24884,maryamnsharif tumhare baap khandan kia kamaye umrah tum bc randi bachi mo band k,maryamnsharif tumhare baap khandan kia kamaye umrah tum bc randi bachi mo band k,maryamnsharif/NN tumhare/NN baap/JJ khandan/NN kia/NN kamaye/NN umrah/JJ tum/NN bc/NN randi/NN bachi/NN mo/NN band/NN k/NN,-1.0,negative
6705,repost yachan thank sharing ÿ ˜ š jang keun suk film concert tour wer kick june perform,repost yachan thank share ÿ ˜ š jang keun suk film concert tour wer kick june perform,repost/NN yachan/PRP thank/VBD sharing/VBG ÿ/NNP ˜/NNP š/NNP jang/NN keun/NN suk/NN film/NN concert/VB tour/JJ wer/JJR kick/NN june/NN perform/NN,1.0,positive
